policy_id,customer_id,product_id,year,premium,interest_rate,age,income,risk_score,retirement_horizon,product_type,risk_level,avg_return,fee_percent,liquidity
272,382,2,2017,42409.265562057924,1.0,69,69611.9742587797,5,39,variable,high,0.07,0.025,high
273,783,1,2023,24764.301667171247,5.0,69,51762.90977910465,4,30,fixed,low,0.03,0.01,low
274,390,2,2019,18467.394466006946,2.5,45,56909.22011540261,8,7,variable,high,0.07,0.025,high
275,244,2,2017,34152.045267018235,1.0,49,61171.742750847065,8,18,variable,high,0.07,0.025,high
276,585,3,2017,38418.15609386607,1.0,69,67000.22395870349,8,3,indexed,medium,0.05,0.015,medium
277,869,1,2017,18546.505776861148,1.0,43,52063.2355851071,1,12,fixed,low,0.03,0.01,low
278,468,3,2020,23473.97486434762,0.25,71,62160.0148789394,1,28,indexed,medium,0.05,0.015,medium
279,866,3,2015,10119.971819970591,0.25,60,62520.010380881344,7,9,indexed,medium,0.05,0.015,medium
280,934,1,2018,18528.072492319887,2.0,35,22653.108626009875,4,28,fixed,low,0.03,0.01,low
281,538,2,2022,18009.3744624013,3.0,35,63194.8673410149,7,38,variable,high,0.07,0.025,high
282,210,3,2017,21848.27033621654,1.0,51,84644.27912679539,2,12,indexed,medium,0.05,0.015,medium
283,604,1,2019,23327.604786370102,2.5,58,73446.02395173298,1,1,fixed,low,0.03,0.01,low
284,637,2,2016,25598.2844882806,0.5,48,74413.78942388459,7,24,variable,high,0.07,0.025,high
285,947,3,2016,22376.42656299959,0.5,56,36958.76679470122,1,24,indexed,medium,0.05,0.015,medium
286,73,3,2021,7892.573733708354,0.25,32,75616.30855628275,3,33,indexed,medium,0.05,0.015,medium
287,992,3,2024,10615.32894258915,5.25,69,20000.0,8,26,indexed,medium,0.05,0.015,medium
288,635,2,2017,14535.923805363269,1.0,68,53627.45192214805,6,18,variable,high,0.07,0.025,high
289,309,3,2019,17177.59408076771,2.5,73,56579.46506908751,6,39,indexed,medium,0.05,0.015,medium
290,696,2,2017,30507.742904721134,1.0,54,78733.20619693585,5,1,variable,high,0.07,0.025,high
291,699,3,2020,8370.61013147087,0.25,68,90663.2823337086,2,1,indexed,medium,0.05,0.015,medium
292,710,1,2024,16425.849518293002,5.25,33,47330.52428898685,1,20,fixed,low,0.03,0.01,low
293,590,3,2017,29530.094982140497,1.0,71,63223.32338940089,2,32,indexed,medium,0.05,0.015,medium
294,860,1,2022,17001.225255033878,3.0,26,67592.04203572508,9,3,fixed,low,0.03,0.01,low
295,186,1,2016,24604.15649842824,0.5,66,27991.928764842603,5,27,fixed,low,0.03,0.01,low
296,856,1,2017,18604.579570720965,1.0,44,54282.4340761305,8,28,fixed,low,0.03,0.01,low
297,253,2,2022,22567.83257324723,3.0,27,53470.92221898633,9,12,variable,high,0.07,0.025,high
298,13,1,2022,17715.274561904596,3.0,38,105879.54566586297,1,14,fixed,low,0.03,0.01,low
299,299,3,2015,26670.65472728354,0.25,69,49265.53779833943,5,12,indexed,medium,0.05,0.015,medium
300,76,2,2022,4549.435925935648,3.0,67,56572.98014392763,4,32,variable,high,0.07,0.025,high
301,51,1,2024,16366.879916114549,5.25,57,51125.28970279019,1,10,fixed,low,0.03,0.01,low
302,787,2,2016,22965.72676694308,0.5,36,56343.45378793412,9,6,variable,high,0.07,0.025,high
303,149,2,2021,25336.95248006193,0.25,63,53411.21725815753,8,16,variable,high,0.07,0.025,high
304,731,2,2020,34929.52622753828,0.25,59,70776.62445584117,7,10,variable,high,0.07,0.025,high
305,122,3,2016,16089.753331344236,0.5,74,49570.287092884646,1,1,indexed,medium,0.05,0.015,medium
306,211,1,2019,34794.81761860873,2.5,45,88657.44862534164,6,27,fixed,low,0.03,0.01,low
307,280,2,2021,13409.761733403295,0.25,28,62075.456736008724,2,34,variable,high,0.07,0.025,high
308,538,2,2022,33286.46411544643,3.0,35,63194.8673410149,7,38,variable,high,0.07,0.025,high
309,685,2,2017,28174.671266983725,1.0,62,53181.6658781613,3,16,variable,high,0.07,0.025,high
310,156,1,2015,10865.414203677772,0.25,61,54212.711497643424,8,39,fixed,low,0.03,0.01,low
311,238,2,2021,23070.392372518218,0.25,50,35901.287975439234,9,32,variable,high,0.07,0.025,high
312,376,2,2019,19487.641644678086,2.5,47,55129.79088196211,8,26,variable,high,0.07,0.025,high
313,82,3,2019,26255.845936750004,2.5,50,74084.44578968834,7,17,indexed,medium,0.05,0.015,medium
314,492,1,2021,17767.284115666906,0.25,62,117684.64553147292,2,26,fixed,low,0.03,0.01,low
315,356,3,2015,16927.537743382687,0.25,38,89602.1758390923,9,4,indexed,medium,0.05,0.015,medium
316,925,1,2022,33690.945827628515,3.0,56,83184.6830056841,5,20,fixed,low,0.03,0.01,low
317,273,1,2024,19012.79105544327,5.25,49,67836.87375994811,7,7,fixed,low,0.03,0.01,low
318,580,1,2019,28264.223241917665,2.5,41,73287.75068471255,4,37,fixed,low,0.03,0.01,low
319,44,3,2022,17746.485149558,3.0,53,78451.27033696284,1,10,indexed,medium,0.05,0.015,medium
320,573,3,2024,36666.63259227523,5.25,40,69558.87754667814,5,2,indexed,medium,0.05,0.015,medium
321,123,3,2024,13216.653706645066,5.25,31,43875.63666381911,7,20,indexed,medium,0.05,0.015,medium
322,349,3,2019,13858.564687528153,2.5,40,52225.67018125545,8,31,indexed,medium,0.05,0.015,medium
323,708,2,2021,35245.17181115903,0.25,64,28327.003496790036,7,39,variable,high,0.07,0.025,high
324,330,2,2024,15550.536091047472,5.25,72,77013.55274948478,4,35,variable,high,0.07,0.025,high
325,409,2,2017,36010.74306164392,1.0,60,54657.473281186154,2,31,variable,high,0.07,0.025,high
326,991,1,2016,28918.40579594813,0.5,40,39072.79069743589,8,39,fixed,low,0.03,0.01,low
327,323,2,2020,18453.502934391665,0.25,54,64112.59629386975,8,7,variable,high,0.07,0.025,high
328,111,1,2019,2000.0,2.5,63,61921.17283902841,2,29,fixed,low,0.03,0.01,low
329,770,3,2023,19806.816957281644,5.0,65,71895.29829553861,3,8,indexed,medium,0.05,0.015,medium
330,89,1,2024,21016.300535334245,5.25,31,73452.15457565308,1,15,fixed,low,0.03,0.01,low
331,433,1,2018,31672.177333043728,2.0,62,60679.352247029645,9,14,fixed,low,0.03,0.01,low
332,710,2,2017,35884.47176240112,1.0,33,47330.52428898685,1,20,variable,high,0.07,0.025,high
333,794,3,2023,13150.128208562524,5.0,59,20000.0,1,6,indexed,medium,0.05,0.015,medium
334,712,3,2022,28011.81763988183,3.0,34,58549.15353529521,4,13,indexed,medium,0.05,0.015,medium
335,99,2,2020,27654.021560133493,0.25,44,93800.1986720752,4,35,variable,high,0.07,0.025,high
336,539,3,2015,30734.12702410445,0.25,52,46449.65856232405,7,30,indexed,medium,0.05,0.015,medium
337,601,3,2024,24986.899121355444,5.25,73,97799.89794641032,5,9,indexed,medium,0.05,0.015,medium
338,146,3,2015,2000.0,0.25,53,78166.72322162188,8,38,indexed,medium,0.05,0.015,medium
339,694,2,2020,18445.775674722405,0.25,47,30578.383286137374,9,39,variable,high,0.07,0.025,high
340,257,3,2017,8442.924250830847,1.0,46,89329.114523148,4,5,indexed,medium,0.05,0.015,medium
341,189,1,2017,17973.94227081926,1.0,33,92367.62657695671,8,21,fixed,low,0.03,0.01,low
342,240,1,2020,29800.04236133894,0.25,55,45429.56891971295,7,35,fixed,low,0.03,0.01,low
343,871,3,2017,23051.50835874973,1.0,58,57261.30022781192,6,32,indexed,medium,0.05,0.015,medium
344,899,2,2024,31480.908663974325,5.25,53,65886.82375236799,7,19,variable,high,0.07,0.025,high
345,503,2,2020,23417.539207135393,0.25,67,62550.84788741021,1,12,variable,high,0.07,0.025,high
346,708,2,2019,7016.740603310973,2.5,64,28327.003496790036,7,39,variable,high,0.07,0.025,high
347,809,3,2018,2000.0,2.0,50,67594.21048469115,5,23,indexed,medium,0.05,0.015,medium
348,677,3,2022,21488.087616795903,3.0,31,52836.34872068887,3,36,indexed,medium,0.05,0.015,medium
349,819,1,2016,17860.735336488346,0.5,37,54236.55707690265,3,13,fixed,low,0.03,0.01,low
350,271,2,2021,10230.54260618118,0.25,53,78766.31431929008,3,31,variable,high,0.07,0.025,high
351,520,1,2018,2993.7275034862214,2.0,34,68606.96883809505,2,31,fixed,low,0.03,0.01,low
352,550,1,2016,12652.567865272908,0.5,55,40484.50985218091,5,21,fixed,low,0.03,0.01,low
353,114,2,2021,18055.08515135224,0.25,41,69935.5114753382,5,29,variable,high,0.07,0.025,high
354,339,3,2015,26658.778237063903,0.25,47,43453.02000719294,6,24,indexed,medium,0.05,0.015,medium
355,568,3,2018,21886.3108156798,2.0,41,91598.80215886893,5,16,indexed,medium,0.05,0.015,medium
356,943,1,2023,36080.67247172729,5.0,41,61426.48632248978,3,11,fixed,low,0.03,0.01,low
357,986,1,2018,9643.959439546057,2.0,37,57477.920613605704,6,30,fixed,low,0.03,0.01,low
358,359,1,2017,28810.588920574333,1.0,51,39406.675434411125,1,2,fixed,low,0.03,0.01,low
359,650,1,2024,20472.987431287278,5.25,72,68587.00470844944,2,28,fixed,low,0.03,0.01,low
360,614,2,2024,26946.691241185847,5.25,28,73834.4216141538,1,39,variable,high,0.07,0.025,high
361,334,1,2016,15634.851367344563,0.5,39,76363.45600728234,6,13,fixed,low,0.03,0.01,low
362,689,1,2017,30716.803738905895,1.0,53,58472.73601358732,2,38,fixed,low,0.03,0.01,low
363,169,3,2015,22952.247583452427,0.25,52,55381.3510024934,3,13,indexed,medium,0.05,0.015,medium
364,339,3,2024,13205.550150822506,5.25,47,43453.02000719294,6,24,indexed,medium,0.05,0.015,medium
365,798,3,2022,19879.75971086812,3.0,68,57019.21367659636,8,30,indexed,medium,0.05,0.015,medium
366,261,2,2015,17604.441410629006,0.25,32,62247.24253851608,1,16,variable,high,0.07,0.025,high
367,887,2,2017,24891.783506377935,1.0,33,73397.42909517321,9,9,variable,high,0.07,0.025,high
368,735,3,2017,8202.232506254913,1.0,46,51359.12470051731,9,5,indexed,medium,0.05,0.015,medium
369,199,3,2016,19706.482978843054,0.5,66,57779.6225278569,9,38,indexed,medium,0.05,0.015,medium
370,211,1,2019,23953.07252649331,2.5,45,88657.44862534164,6,27,fixed,low,0.03,0.01,low
371,287,1,2024,20330.23307193033,5.25,37,24918.28874661291,2,27,fixed,low,0.03,0.01,low
372,692,2,2017,33469.41244388996,1.0,67,40653.2960615059,8,18,variable,high,0.07,0.025,high
373,762,2,2017,27740.227740710525,1.0,72,39831.601381376204,3,2,variable,high,0.07,0.025,high
374,743,1,2022,19925.192032592535,3.0,47,38267.49646092586,5,2,fixed,low,0.03,0.01,low
375,472,3,2018,22166.89097497673,2.0,74,57415.094840949634,4,23,indexed,medium,0.05,0.015,medium
376,482,1,2018,22956.655514819995,2.0,26,68063.82421521044,3,23,fixed,low,0.03,0.01,low
377,23,2,2017,24032.99604166824,1.0,68,62662.13804927926,8,31,variable,high,0.07,0.025,high
378,560,2,2015,2000.0,0.25,61,37953.81051517416,6,24,variable,high,0.07,0.025,high
379,109,1,2022,16984.73704230653,3.0,70,49700.81481358619,6,33,fixed,low,0.03,0.01,low
380,296,1,2015,5155.609318065737,0.25,32,35570.09873866869,5,36,fixed,low,0.03,0.01,low
381,6,1,2021,32782.80947459486,0.25,74,53927.22926024284,6,37,fixed,low,0.03,0.01,low
382,550,2,2019,19391.504799970724,2.5,55,40484.50985218091,5,21,variable,high,0.07,0.025,high
383,681,3,2018,18066.590503203774,2.0,40,105176.54243816377,3,36,indexed,medium,0.05,0.015,medium
384,868,1,2018,28967.973320332352,2.0,69,27924.95888667339,7,21,fixed,low,0.03,0.01,low
385,795,2,2022,24223.247974498747,3.0,50,74029.93736237974,5,29,variable,high,0.07,0.025,high
386,203,2,2020,8713.654856207928,0.25,37,51817.66772689497,7,37,variable,high,0.07,0.025,high
387,325,2,2015,19290.94637472631,0.25,37,42212.960138415845,8,7,variable,high,0.07,0.025,high
388,825,1,2024,16648.33026773615,5.25,32,83992.84065567894,1,2,fixed,low,0.03,0.01,low
389,785,1,2022,2554.671113939461,3.0,41,62765.96233599822,9,31,fixed,low,0.03,0.01,low
390,244,3,2016,13097.237667627953,0.5,49,61171.742750847065,8,18,indexed,medium,0.05,0.015,medium
391,327,2,2020,18164.596779835345,0.25,45,52744.869344008875,9,11,variable,high,0.07,0.025,high
392,987,1,2023,18850.490685081575,5.0,65,71079.12094164552,3,20,fixed,low,0.03,0.01,low
393,47,2,2015,5177.685763226913,0.25,74,36956.61240959962,3,28,variable,high,0.07,0.025,high
394,761,2,2020,31516.655830474756,0.25,69,49054.32700267582,9,30,variable,high,0.07,0.025,high
395,591,3,2022,18978.96941108561,3.0,32,20000.0,7,32,indexed,medium,0.05,0.015,medium
396,622,1,2024,20375.53076660563,5.25,43,20000.0,6,1,fixed,low,0.03,0.01,low
397,13,1,2016,24006.416383398366,0.5,38,105879.54566586297,1,14,fixed,low,0.03,0.01,low
398,907,2,2019,12119.237460963288,2.5,31,68510.71549714533,4,9,variable,high,0.07,0.025,high
399,380,2,2020,24563.55973132696,0.25,62,63973.92368762806,1,6,variable,high,0.07,0.025,high
400,365,3,2019,16329.25353981817,2.5,35,63555.6970765792,6,21,indexed,medium,0.05,0.015,medium
401,602,3,2017,11034.144593528084,1.0,47,73642.71933491163,5,22,indexed,medium,0.05,0.015,medium
402,342,3,2018,25734.47493355399,2.0,33,51932.64653307021,1,12,indexed,medium,0.05,0.015,medium
403,860,3,2021,34916.73858801808,0.25,26,67592.04203572508,9,3,indexed,medium,0.05,0.015,medium
404,792,3,2018,27248.29373485832,2.0,73,43352.78571406177,2,17,indexed,medium,0.05,0.015,medium
405,221,3,2023,29229.775651404307,5.0,59,81110.8920426395,2,38,indexed,medium,0.05,0.015,medium
406,73,2,2024,14793.69393437701,5.25,32,75616.30855628275,3,33,variable,high,0.07,0.025,high
407,746,3,2016,4023.8027083154357,0.5,42,72109.1683364107,4,4,indexed,medium,0.05,0.015,medium
408,772,2,2019,34901.37522099841,2.5,38,45219.622060020636,4,5,variable,high,0.07,0.025,high
409,625,2,2022,40545.1488940476,3.0,68,45571.673005082266,9,19,variable,high,0.07,0.025,high
410,46,1,2019,35428.06773769682,2.5,38,53453.59607450287,8,19,fixed,low,0.03,0.01,low
411,504,2,2024,16642.140610202503,5.25,72,55536.57657053159,7,39,variable,high,0.07,0.025,high
412,274,2,2022,8453.656612711558,3.0,65,20000.0,1,23,variable,high,0.07,0.025,high
413,555,3,2022,9343.173021804334,3.0,49,40785.222433290764,3,20,indexed,medium,0.05,0.015,medium
414,208,2,2023,3162.674323859512,5.0,44,78301.894791659,6,33,variable,high,0.07,0.025,high
415,929,3,2024,18926.213815899548,5.25,63,95717.42248608233,9,33,indexed,medium,0.05,0.015,medium
416,861,3,2020,36056.77958082454,0.25,46,35292.73946655095,5,22,indexed,medium,0.05,0.015,medium
417,615,3,2018,18583.373681277568,2.0,41,92125.29520903106,1,9,indexed,medium,0.05,0.015,medium
418,124,1,2017,23023.22900348275,1.0,68,58732.53664736027,8,8,fixed,low,0.03,0.01,low
419,10,3,2019,33755.96964304209,2.5,44,58094.29305709991,2,39,indexed,medium,0.05,0.015,medium
420,329,2,2020,15959.046881676004,0.25,45,33122.56788881449,6,12,variable,high,0.07,0.025,high
421,187,3,2017,40355.31456719595,1.0,66,55590.27691665177,7,25,indexed,medium,0.05,0.015,medium
422,543,3,2016,39920.94407497453,0.5,50,67720.06629919601,9,34,indexed,medium,0.05,0.015,medium
423,668,3,2021,18688.886613195173,0.25,48,25000.229023526692,9,9,indexed,medium,0.05,0.015,medium
424,60,1,2019,14224.657359807872,2.5,52,79546.37032128658,1,12,fixed,low,0.03,0.01,low
425,761,2,2023,26972.38046390313,5.0,69,49054.32700267582,9,30,variable,high,0.07,0.025,high
426,899,1,2017,16524.75057481142,1.0,53,65886.82375236799,7,19,fixed,low,0.03,0.01,low
427,886,2,2022,8434.447829326637,3.0,44,71277.26337848708,5,13,variable,high,0.07,0.025,high
428,951,1,2020,32812.3865352298,0.25,66,82832.57728658979,1,20,fixed,low,0.03,0.01,low
429,782,2,2018,32164.473872770803,2.0,46,70225.06557079148,2,26,variable,high,0.07,0.025,high
430,442,1,2023,21555.11603763561,5.0,38,79567.39875539544,5,8,fixed,low,0.03,0.01,low
431,217,3,2019,7371.352462718221,2.5,68,53122.356103746744,1,17,indexed,medium,0.05,0.015,medium
432,911,1,2024,7704.737487826138,5.25,54,89164.08976774807,7,15,fixed,low,0.03,0.01,low
433,2,1,2020,21072.292884191527,0.25,29,35308.15108431521,3,30,fixed,low,0.03,0.01,low
434,536,3,2023,15001.289654949678,5.0,64,77114.72862350449,7,26,indexed,medium,0.05,0.015,medium
435,718,3,2021,16589.070678583917,0.25,35,133154.03607998148,7,31,indexed,medium,0.05,0.015,medium
436,832,2,2019,30219.631550600032,2.5,71,56026.29774102075,1,4,variable,high,0.07,0.025,high
437,711,2,2016,27331.793174225575,0.5,61,98156.1757796256,8,1,variable,high,0.07,0.025,high
438,356,2,2018,33781.42680497613,2.0,38,89602.1758390923,9,4,variable,high,0.07,0.025,high
439,626,1,2016,10093.767766227424,0.5,59,57043.86992905765,8,37,fixed,low,0.03,0.01,low
440,792,2,2017,16568.08431313288,1.0,73,43352.78571406177,2,17,variable,high,0.07,0.025,high
441,667,1,2024,27589.816954601127,5.25,32,47946.562308826724,3,34,fixed,low,0.03,0.01,low
442,165,1,2017,24480.78341012892,1.0,46,31341.21758628972,4,25,fixed,low,0.03,0.01,low
443,998,2,2018,35323.80382587622,2.0,65,47031.7284999432,5,9,variable,high,0.07,0.025,high
444,734,2,2020,24205.36705904069,0.25,44,65112.779502663274,8,13,variable,high,0.07,0.025,high
445,91,1,2017,38481.09104105552,1.0,69,44985.95945927403,9,25,fixed,low,0.03,0.01,low
446,167,3,2024,25400.178017231407,5.25,55,80557.64188041503,7,17,indexed,medium,0.05,0.015,medium
447,959,3,2015,30621.674475886604,0.25,50,86756.12910853571,7,25,indexed,medium,0.05,0.015,medium
448,207,1,2015,16764.85053215543,0.25,64,46220.83177083009,7,27,fixed,low,0.03,0.01,low
449,282,2,2023,20142.872118839892,5.0,69,72661.89869410754,5,17,variable,high,0.07,0.025,high
450,65,1,2023,29109.44403839475,5.0,26,65427.81961995395,7,9,fixed,low,0.03,0.01,low
451,888,1,2019,36129.781705930545,2.5,56,64030.88003598843,3,4,fixed,low,0.03,0.01,low
452,516,2,2023,27292.36949310753,5.0,47,53354.84510621299,1,2,variable,high,0.07,0.025,high
453,157,3,2021,19168.282280653806,0.25,50,63140.88494417343,1,12,indexed,medium,0.05,0.015,medium
454,761,1,2023,33773.35029528342,5.0,69,49054.32700267582,9,30,fixed,low,0.03,0.01,low
455,769,3,2021,2000.0,0.25,54,76336.77419264504,6,15,indexed,medium,0.05,0.015,medium
456,747,3,2023,5777.654984931265,5.0,73,61417.8130564413,2,36,indexed,medium,0.05,0.015,medium
457,306,2,2016,26816.34223668389,0.5,37,90459.61103819909,5,16,variable,high,0.07,0.025,high
458,878,1,2022,20141.08356253125,3.0,60,89953.97032082925,8,27,fixed,low,0.03,0.01,low
459,982,1,2021,26055.136511241653,0.25,34,62357.173044950956,7,15,fixed,low,0.03,0.01,low
460,395,3,2020,20644.075224319422,0.25,52,52503.91231009857,1,6,indexed,medium,0.05,0.015,medium
461,74,3,2019,25709.45694603873,2.5,68,47507.9818646332,2,6,indexed,medium,0.05,0.015,medium
462,187,2,2018,11855.971790068093,2.0,66,55590.27691665177,7,25,variable,high,0.07,0.025,high
463,574,3,2021,25704.860860796907,0.25,32,80376.24159401888,2,16,indexed,medium,0.05,0.015,medium
464,337,2,2017,29944.145282075842,1.0,68,29310.397371894065,9,37,variable,high,0.07,0.025,high
465,676,1,2022,32205.506039312328,3.0,32,61101.09243973923,8,36,fixed,low,0.03,0.01,low
466,568,2,2016,40135.542946486996,0.5,41,91598.80215886893,5,16,variable,high,0.07,0.025,high
467,623,3,2015,22440.984435023867,0.25,67,33696.64515143618,8,37,indexed,medium,0.05,0.015,medium
468,730,1,2016,22739.11086847179,0.5,30,78476.88368522028,3,9,fixed,low,0.03,0.01,low
469,240,2,2023,4768.275358261522,5.0,55,45429.56891971295,7,35,variable,high,0.07,0.025,high
470,533,1,2019,14685.88598861575,2.5,72,65108.676891441,4,2,fixed,low,0.03,0.01,low
471,141,2,2022,18069.179259933873,3.0,47,43228.136940722725,3,30,variable,high,0.07,0.025,high
472,265,3,2017,30503.19552276355,1.0,59,87316.77211112928,7,14,indexed,medium,0.05,0.015,medium
473,139,3,2021,13889.988759103708,0.25,64,63635.29366399526,4,1,indexed,medium,0.05,0.015,medium
474,459,1,2016,27963.400197488325,0.5,51,78192.42262838013,6,13,fixed,low,0.03,0.01,low
475,70,1,2022,19983.7828303662,3.0,60,84129.60310830109,9,34,fixed,low,0.03,0.01,low
476,385,1,2021,18228.31884885238,0.25,73,77319.0536783329,3,4,fixed,low,0.03,0.01,low
477,630,2,2019,22488.939691332565,2.5,44,87088.82145568552,6,8,variable,high,0.07,0.025,high
478,198,3,2018,16088.436277471574,2.0,39,29795.395091662045,4,7,indexed,medium,0.05,0.015,medium
479,205,1,2015,15709.627519073345,0.25,56,68682.84440524432,1,8,fixed,low,0.03,0.01,low
480,726,1,2019,2952.1409420988566,2.5,43,52368.58216405953,8,32,fixed,low,0.03,0.01,low
481,568,1,2023,17520.457926721105,5.0,41,91598.80215886893,5,16,fixed,low,0.03,0.01,low
482,799,2,2024,15200.318538512734,5.25,67,53560.1494541281,2,25,variable,high,0.07,0.025,high
483,982,1,2018,14840.190106509204,2.0,34,62357.173044950956,7,15,fixed,low,0.03,0.01,low
484,805,1,2023,24168.730625900404,5.0,37,51159.863360791926,7,19,fixed,low,0.03,0.01,low
